batch_id,config_local,timing_status,wns,lut_count,ff_count,bram_count,dsp_count,bin_exists,bin_path
STAND_FP08,12,PASS,0.044,68896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_12/vfpga_c12_0.bin
STAND_FP08,13,PASS,0.044,71896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_13/vfpga_c13_0.bin
STAND_FP08,14,PASS,0.044,74896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP08/build_hw/bitstreams/config_14/vfpga_c14_0.bin
STAND_FP09,0,PASS,0.044,32932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_0/vfpga_c0_0.bin
STAND_FP09,1,PASS,0.044,35932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_1/vfpga_c1_0.bin
STAND_FP09,2,PASS,0.044,38932,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_2/vfpga_c2_0.bin
STAND_FP09,3,PASS,0.044,41942,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_3/vfpga_c3_0.bin
STAND_FP09,4,PASS,0.044,44896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_4/vfpga_c4_0.bin
STAND_FP09,5,PASS,0.044,47896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_5/vfpga_c5_0.bin
STAND_FP09,6,PASS,0.044,50896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_6/vfpga_c6_0.bin
STAND_FP09,7,PASS,0.044,53896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_7/vfpga_c7_0.bin
STAND_FP09,8,PASS,0.044,56896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_8/vfpga_c8_0.bin
STAND_FP09,9,PASS,0.044,59896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_9/vfpga_c9_0.bin
STAND_FP09,10,PASS,0.044,62896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_10/vfpga_c10_0.bin
STAND_FP09,11,PASS,0.044,65896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_11/vfpga_c11_0.bin
STAND_FP09,12,PASS,0.044,68896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_12/vfpga_c12_0.bin
STAND_FP09,13,PASS,0.044,71896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_13/vfpga_c13_0.bin
STAND_FP09,14,PASS,0.044,74896,15381,34.5,0,True,/pub/scratch/sdeheredia/Coyote/examples/full_dataset_it2/builds/STAND_FP09/build_hw/bitstreams/config_14/vfpga_c14_0.bin
