experiment_name,phase,tier,status,requested_stages,completed_stages,failure_stage,failure_reason,run_root,hls_sweep_root,config_path,started_at,finished_at
res128_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W4A4_P0_RFbase_a27ee61f7e08,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W4A4_P0_RFbase_a27ee61f7e08/hls_sweeps/RFbase_hls_843c9ca494a3,configs/hls4ml_experiment_global/res128_layers4_W4A4_P0_RFbase.yaml,2026-05-02 00:55:35,2026-05-02 02:21:41
res128_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W6A6_P0_RFbase_3a8854a41cc9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W6A6_P0_RFbase_3a8854a41cc9/hls_sweeps/RFbase_hls_c556f1c32f1e,configs/hls4ml_experiment_global/res128_layers4_W6A6_P0_RFbase.yaml,2026-05-02 01:06:36,2026-05-02 02:36:47
res128_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W8A8_P0_RFbase_d7bfce64509e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W8A8_P0_RFbase_d7bfce64509e/hls_sweeps/RFbase_hls_f619f5e9ff86,configs/hls4ml_experiment_global/res128_layers4_W8A8_P0_RFbase.yaml,2026-05-02 01:07:07,2026-05-02 02:38:18
res128_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W2A2_P0_RFbase_b4aa26557104,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W2A2_P0_RFbase_b4aa26557104/hls_sweeps/RFbase_hls_1d701da180cc,configs/hls4ml_experiment_global/res128_layers5_W2A2_P0_RFbase.yaml,2026-05-02 01:17:54,2026-05-02 03:00:30
res128_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W3A3_P0_RFbase_f94847e4354b,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W3A3_P0_RFbase_f94847e4354b/hls_sweeps/RFbase_hls_bc29b35b996b,configs/hls4ml_experiment_global/res128_layers5_W3A3_P0_RFbase.yaml,2026-05-02 01:23:40,2026-05-02 03:06:03
res128_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W4A4_P0_RFbase_0397e9ff2a61,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W4A4_P0_RFbase_0397e9ff2a61/hls_sweeps/RFbase_hls_7017cefab8c3,configs/hls4ml_experiment_global/res128_layers5_W4A4_P0_RFbase.yaml,2026-05-02 01:36:14,2026-05-02 03:20:08
res128_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W6A6_P0_RFbase_346777d5e8f0,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W6A6_P0_RFbase_346777d5e8f0/hls_sweeps/RFbase_hls_522ce1c81d87,configs/hls4ml_experiment_global/res128_layers5_W6A6_P0_RFbase.yaml,2026-05-02 01:40:00,2026-05-02 03:30:41
res128_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W8A8_P0_RFbase_3e31896f81fd,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W8A8_P0_RFbase_3e31896f81fd/hls_sweeps/RFbase_hls_226db410b67e,configs/hls4ml_experiment_global/res128_layers5_W8A8_P0_RFbase.yaml,2026-05-02 01:43:32,2026-05-02 03:37:30
res2048_layers6_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W2A2_P0_RFbase_b19c8b468a4d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W2A2_P0_RFbase_b19c8b468a4d/hls_sweeps/RFbase_hls_9fd8a43e8073,configs/hls4ml_experiment_2048x6/res2048_layers6_W2A2_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-05 15:19:22
res2048_layers6_W3A3_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=-9; log=logs/experiment_2048x6/20260504_131816/phase4_logs/res2048_layers6_W3A3_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W3A3_P0_RFbase_87dd0ffcd5fc,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W3A3_P0_RFbase_87dd0ffcd5fc/hls_sweeps/RFbase_hls_6d0ba8937dd7,configs/hls4ml_experiment_2048x6/res2048_layers6_W3A3_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-04 18:21:59
res2048_layers6_W4A4_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=-9; log=logs/experiment_2048x6/20260504_131816/phase4_logs/res2048_layers6_W4A4_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W4A4_P0_RFbase_57e4efedd19b,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W4A4_P0_RFbase_57e4efedd19b/hls_sweeps/RFbase_hls_e64a7f6bc63d,configs/hls4ml_experiment_2048x6/res2048_layers6_W4A4_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-04 19:39:44
res2048_layers6_W6A6_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=-9; log=logs/experiment_2048x6/20260504_131816/phase4_logs/res2048_layers6_W6A6_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W6A6_P0_RFbase_0294fcff25de,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W6A6_P0_RFbase_0294fcff25de/hls_sweeps/RFbase_hls_11ef19765582,configs/hls4ml_experiment_2048x6/res2048_layers6_W6A6_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-04 22:06:40
res2048_layers6_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W8A8_P0_RFbase_646a3ede8724,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W8A8_P0_RFbase_646a3ede8724/hls_sweeps/RFbase_hls_5c00f80ae5a0,configs/hls4ml_experiment_2048x6/res2048_layers6_W8A8_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-05 15:41:23
res256_layers3_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W2A2_P0_RFbase_56a569309b47,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W2A2_P0_RFbase_56a569309b47/hls_sweeps/RFbase_hls_823e5cd3b013,configs/hls4ml_experiment_global/res256_layers3_W2A2_P0_RFbase.yaml,2026-05-02 02:21:41,2026-05-02 04:42:40
res256_layers3_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W3A3_P0_RFbase_e864936c6a3f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W3A3_P0_RFbase_e864936c6a3f/hls_sweeps/RFbase_hls_2e15f3f51594,configs/hls4ml_experiment_global/res256_layers3_W3A3_P0_RFbase.yaml,2026-05-02 02:36:47,2026-05-02 04:57:44
res256_layers3_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W4A4_P0_RFbase_3290b0671048,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W4A4_P0_RFbase_3290b0671048/hls_sweeps/RFbase_hls_1e72509d4280,configs/hls4ml_experiment_global/res256_layers3_W4A4_P0_RFbase.yaml,2026-05-02 02:38:18,2026-05-02 05:00:00
res256_layers3_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W6A6_P0_RFbase_4ce29a6c22be,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W6A6_P0_RFbase_4ce29a6c22be/hls_sweeps/RFbase_hls_09e983d2f3f4,configs/hls4ml_experiment_global/res256_layers3_W6A6_P0_RFbase.yaml,2026-05-02 03:00:30,2026-05-02 05:27:07
res256_layers3_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W8A8_P0_RFbase_351abf613d97,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W8A8_P0_RFbase_351abf613d97/hls_sweeps/RFbase_hls_41b0e2145203,configs/hls4ml_experiment_global/res256_layers3_W8A8_P0_RFbase.yaml,2026-05-02 03:06:03,2026-05-02 05:31:24
res256_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W2A2_P0_RFbase_08533c10f776,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W2A2_P0_RFbase_08533c10f776/hls_sweeps/RFbase_hls_b4221f24331f,configs/hls4ml_experiment_global/res256_layers4_W2A2_P0_RFbase.yaml,2026-05-02 03:20:08,2026-05-02 05:13:04
res256_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W3A3_P0_RFbase_6f72a15e9cd8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W3A3_P0_RFbase_6f72a15e9cd8/hls_sweeps/RFbase_hls_a5807fe6d9a6,configs/hls4ml_experiment_global/res256_layers4_W3A3_P0_RFbase.yaml,2026-05-02 03:30:42,2026-05-02 05:22:21
res256_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W4A4_P0_RFbase_42b02308b888,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W4A4_P0_RFbase_42b02308b888/hls_sweeps/RFbase_hls_f4cc12052b2d,configs/hls4ml_experiment_global/res256_layers4_W4A4_P0_RFbase.yaml,2026-05-02 03:37:30,2026-05-02 05:27:22
res256_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W6A6_P0_RFbase_064a6d725ef7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W6A6_P0_RFbase_064a6d725ef7/hls_sweeps/RFbase_hls_c1e66581e2db,configs/hls4ml_experiment_global/res256_layers4_W6A6_P0_RFbase.yaml,2026-05-02 04:42:40,2026-05-02 06:39:25
res256_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W8A8_P0_RFbase_d2f4568a9536,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W8A8_P0_RFbase_d2f4568a9536/hls_sweeps/RFbase_hls_d4ff0465f635,configs/hls4ml_experiment_global/res256_layers4_W8A8_P0_RFbase.yaml,2026-05-02 04:57:44,2026-05-02 06:58:19
res256_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W2A2_P0_RFbase_3e100a169968,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W2A2_P0_RFbase_3e100a169968/hls_sweeps/RFbase_hls_2ff683886d89,configs/hls4ml_experiment_global/res256_layers5_W2A2_P0_RFbase.yaml,2026-05-02 05:00:00,2026-05-02 07:05:37
res256_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W3A3_P0_RFbase_9d215c92095f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W3A3_P0_RFbase_9d215c92095f/hls_sweeps/RFbase_hls_1f1804435724,configs/hls4ml_experiment_global/res256_layers5_W3A3_P0_RFbase.yaml,2026-05-02 05:13:04,2026-05-02 07:22:44
res256_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W4A4_P0_RFbase_21dbeace3414,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W4A4_P0_RFbase_21dbeace3414/hls_sweeps/RFbase_hls_4e88d3d494e6,configs/hls4ml_experiment_global/res256_layers5_W4A4_P0_RFbase.yaml,2026-05-02 05:22:21,2026-05-02 07:35:03
res256_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W6A6_P0_RFbase_6afe29615100,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W6A6_P0_RFbase_6afe29615100/hls_sweeps/RFbase_hls_9a6caea2592e,configs/hls4ml_experiment_global/res256_layers5_W6A6_P0_RFbase.yaml,2026-05-02 05:27:07,2026-05-02 07:43:35
res256_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W8A8_P0_RFbase_a7b3dc155907,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W8A8_P0_RFbase_a7b3dc155907/hls_sweeps/RFbase_hls_090f5c18d2f7,configs/hls4ml_experiment_global/res256_layers5_W8A8_P0_RFbase.yaml,2026-05-02 05:27:22,2026-05-02 07:51:39
res512_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W2A2_P0_RFbase_6dfc20507c3c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W2A2_P0_RFbase_6dfc20507c3c/hls_sweeps/RFbase_hls_8069dcc17c1e,configs/hls4ml_experiment_global/res512_layers4_W2A2_P0_RFbase.yaml,2026-05-02 05:31:24,2026-05-02 09:06:22
res512_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W3A3_P0_RFbase_b73e3313ea99,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W3A3_P0_RFbase_b73e3313ea99/hls_sweeps/RFbase_hls_ae2d0111d1eb,configs/hls4ml_experiment_global/res512_layers4_W3A3_P0_RFbase.yaml,2026-05-02 06:39:25,2026-05-02 10:28:48
res512_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W4A4_P0_RFbase_28ebe67371b3,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W4A4_P0_RFbase_28ebe67371b3/hls_sweeps/RFbase_hls_e52bcdea3426,configs/hls4ml_experiment_global/res512_layers4_W4A4_P0_RFbase.yaml,2026-05-02 06:58:19,2026-05-02 10:52:38
res512_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W6A6_P0_RFbase_3f0cb085c52f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W6A6_P0_RFbase_3f0cb085c52f/hls_sweeps/RFbase_hls_0b8de6316813,configs/hls4ml_experiment_global/res512_layers4_W6A6_P0_RFbase.yaml,2026-05-02 07:05:37,2026-05-02 10:58:54
res512_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W8A8_P0_RFbase_dfd71dd1a618,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers4_W8A8_P0_RFbase_dfd71dd1a618/hls_sweeps/RFbase_hls_6b2915810071,configs/hls4ml_experiment_global/res512_layers4_W8A8_P0_RFbase.yaml,2026-05-02 07:22:44,2026-05-02 11:17:00
res512_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W2A2_P0_RFbase_a278f1b3c515,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W2A2_P0_RFbase_a278f1b3c515/hls_sweeps/RFbase_hls_46a73175a9b1,configs/hls4ml_experiment_global/res512_layers5_W2A2_P0_RFbase.yaml,2026-05-02 07:35:03,2026-05-02 10:49:07
res512_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W3A3_P0_RFbase_b7c12b5629d5,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W3A3_P0_RFbase_b7c12b5629d5/hls_sweeps/RFbase_hls_450c95f2fbdb,configs/hls4ml_experiment_global/res512_layers5_W3A3_P0_RFbase.yaml,2026-05-02 07:43:35,2026-05-02 10:57:09
res512_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W4A4_P0_RFbase_8ec0ee950597,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W4A4_P0_RFbase_8ec0ee950597/hls_sweeps/RFbase_hls_2f0e850c05fe,configs/hls4ml_experiment_global/res512_layers5_W4A4_P0_RFbase.yaml,2026-05-02 07:51:39,2026-05-02 11:00:10
res512_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W6A6_P0_RFbase_2db79c07877f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W6A6_P0_RFbase_2db79c07877f/hls_sweeps/RFbase_hls_b09f47a936e7,configs/hls4ml_experiment_global/res512_layers5_W6A6_P0_RFbase.yaml,2026-05-02 09:06:22,2026-05-02 12:01:46
res512_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W8A8_P0_RFbase_a373c159dc4a,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img512/notebook_qat/res512_layers5_W8A8_P0_RFbase_a373c159dc4a/hls_sweeps/RFbase_hls_fca86848117f,configs/hls4ml_experiment_global/res512_layers5_W8A8_P0_RFbase.yaml,2026-05-02 10:28:49,2026-05-02 13:08:55
res64_layers2_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W2A2_P0_RFbase_ab470753b4e7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W2A2_P0_RFbase_ab470753b4e7/hls_sweeps/RFbase_hls_066e019da809,configs/hls4ml_experiment_global/res64_layers2_W2A2_P0_RFbase.yaml,2026-05-02 10:49:07,2026-05-02 11:50:43
res64_layers2_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W3A3_P0_RFbase_7cb541e10e02,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W3A3_P0_RFbase_7cb541e10e02/hls_sweeps/RFbase_hls_4f4c875c0220,configs/hls4ml_experiment_global/res64_layers2_W3A3_P0_RFbase.yaml,2026-05-02 10:52:38,2026-05-02 11:53:44
res64_layers2_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W4A4_P0_RFbase_61314539f5dc,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W4A4_P0_RFbase_61314539f5dc/hls_sweeps/RFbase_hls_a1a31dd412c1,configs/hls4ml_experiment_global/res64_layers2_W4A4_P0_RFbase.yaml,2026-05-02 10:57:09,2026-05-02 12:01:16
res64_layers2_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W6A6_P0_RFbase_83ea159c6ada,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W6A6_P0_RFbase_83ea159c6ada/hls_sweeps/RFbase_hls_ed6a1d7997f6,configs/hls4ml_experiment_global/res64_layers2_W6A6_P0_RFbase.yaml,2026-05-02 10:58:54,2026-05-02 12:02:01
res64_layers2_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W8A8_P0_RFbase_c2f65284d13f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img64/notebook_qat/res64_layers2_W8A8_P0_RFbase_c2f65284d13f/hls_sweeps/RFbase_hls_5f55f68dc5a1,configs/hls4ml_experiment_global/res64_layers2_W8A8_P0_RFbase.yaml,2026-05-02 11:00:10,2026-05-02 12:02:16
