experiment_name,phase,tier,status,requested_stages,completed_stages,failure_stage,failure_reason,run_root,hls_sweep_root,config_path,started_at,finished_at
res128_layers2_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W2A2_P0_RFbase_5f866a9e1788,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W2A2_P0_RFbase_5f866a9e1788/hls_sweeps/RFbase_hls_14094bf83429,configs/hls4ml_experiment_global/res128_layers2_W2A2_P0_RFbase.yaml,2026-05-01 16:00:33,2026-05-01 18:37:53
res128_layers2_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W3A3_P0_RFbase_d9c32359d757,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W3A3_P0_RFbase_d9c32359d757/hls_sweeps/RFbase_hls_bd03ff19dbfe,configs/hls4ml_experiment_global/res128_layers2_W3A3_P0_RFbase.yaml,2026-05-01 16:00:33,2026-05-01 18:46:55
res128_layers2_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W4A4_P0_RFbase_9ace0aa24696,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W4A4_P0_RFbase_9ace0aa24696/hls_sweeps/RFbase_hls_3e801a93827d,configs/hls4ml_experiment_global/res128_layers2_W4A4_P0_RFbase.yaml,2026-05-01 16:00:33,2026-05-01 18:41:08
res128_layers2_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W6A6_P0_RFbase_eb1a23726243,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W6A6_P0_RFbase_eb1a23726243/hls_sweeps/RFbase_hls_e1958d8e4fbe,configs/hls4ml_experiment_global/res128_layers2_W6A6_P0_RFbase.yaml,2026-05-01 18:37:53,2026-05-01 21:23:21
res128_layers2_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W8A8_P0_RFbase_894a7c95108c,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers2_W8A8_P0_RFbase_894a7c95108c/hls_sweeps/RFbase_hls_c23c3cd75568,configs/hls4ml_experiment_global/res128_layers2_W8A8_P0_RFbase.yaml,2026-05-01 18:41:08,2026-05-01 21:21:51
res128_layers3_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W2A2_P0_RFbase_b2d67842f823,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W2A2_P0_RFbase_b2d67842f823/hls_sweeps/RFbase_hls_73016adfbc73,configs/hls4ml_experiment_global/res128_layers3_W2A2_P0_RFbase.yaml,2026-05-01 18:46:55,2026-05-01 21:21:51
res128_layers3_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W3A3_P0_RFbase_649b4919a909,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W3A3_P0_RFbase_649b4919a909/hls_sweeps/RFbase_hls_63144b409e77,configs/hls4ml_experiment_global/res128_layers3_W3A3_P0_RFbase.yaml,2026-05-01 21:21:51,2026-05-01 23:44:48
res128_layers3_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W4A4_P0_RFbase_9372facab4e2,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W4A4_P0_RFbase_9372facab4e2/hls_sweeps/RFbase_hls_f0f0d4d315a3,configs/hls4ml_experiment_global/res128_layers3_W4A4_P0_RFbase.yaml,2026-05-01 21:21:51,2026-05-01 23:38:16
res128_layers3_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W6A6_P0_RFbase_24bcbc859650,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W6A6_P0_RFbase_24bcbc859650/hls_sweeps/RFbase_hls_b08663eb4c5c,configs/hls4ml_experiment_global/res128_layers3_W6A6_P0_RFbase.yaml,2026-05-01 21:23:21,2026-05-01 23:43:48
res128_layers3_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W8A8_P0_RFbase_df7a9b282262,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers3_W8A8_P0_RFbase_df7a9b282262/hls_sweeps/RFbase_hls_7d624155ea61,configs/hls4ml_experiment_global/res128_layers3_W8A8_P0_RFbase.yaml,2026-05-01 23:38:16,2026-05-02 00:55:35
res128_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W2A2_P0_RFbase_d6f9235db00d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W2A2_P0_RFbase_d6f9235db00d/hls_sweeps/RFbase_hls_4f2927d46eec,configs/hls4ml_experiment_global/res128_layers4_W2A2_P0_RFbase.yaml,2026-05-01 23:43:48,2026-05-02 01:06:36
res128_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W3A3_P0_RFbase_f7c014217fb9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W3A3_P0_RFbase_f7c014217fb9/hls_sweeps/RFbase_hls_f6c8318eb741,configs/hls4ml_experiment_global/res128_layers4_W3A3_P0_RFbase.yaml,2026-05-01 23:44:48,2026-05-02 01:07:07
res128_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W4A4_P0_RFbase_a27ee61f7e08,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W4A4_P0_RFbase_a27ee61f7e08/hls_sweeps/RFbase_hls_843c9ca494a3,configs/hls4ml_experiment_global/res128_layers4_W4A4_P0_RFbase.yaml,2026-05-02 00:55:35,2026-05-02 02:21:41
res128_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W6A6_P0_RFbase_3a8854a41cc9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W6A6_P0_RFbase_3a8854a41cc9/hls_sweeps/RFbase_hls_c556f1c32f1e,configs/hls4ml_experiment_global/res128_layers4_W6A6_P0_RFbase.yaml,2026-05-02 01:06:36,2026-05-02 02:36:47
res128_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W8A8_P0_RFbase_d7bfce64509e,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers4_W8A8_P0_RFbase_d7bfce64509e/hls_sweeps/RFbase_hls_f619f5e9ff86,configs/hls4ml_experiment_global/res128_layers4_W8A8_P0_RFbase.yaml,2026-05-02 01:07:07,2026-05-02 02:38:18
res128_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W2A2_P0_RFbase_b4aa26557104,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W2A2_P0_RFbase_b4aa26557104/hls_sweeps/RFbase_hls_1d701da180cc,configs/hls4ml_experiment_global/res128_layers5_W2A2_P0_RFbase.yaml,2026-05-02 01:17:54,2026-05-02 03:00:30
res128_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W3A3_P0_RFbase_f94847e4354b,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W3A3_P0_RFbase_f94847e4354b/hls_sweeps/RFbase_hls_bc29b35b996b,configs/hls4ml_experiment_global/res128_layers5_W3A3_P0_RFbase.yaml,2026-05-02 01:23:40,2026-05-02 03:06:03
res128_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W4A4_P0_RFbase_0397e9ff2a61,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W4A4_P0_RFbase_0397e9ff2a61/hls_sweeps/RFbase_hls_7017cefab8c3,configs/hls4ml_experiment_global/res128_layers5_W4A4_P0_RFbase.yaml,2026-05-02 01:36:14,2026-05-02 03:20:08
res128_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W6A6_P0_RFbase_346777d5e8f0,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W6A6_P0_RFbase_346777d5e8f0/hls_sweeps/RFbase_hls_522ce1c81d87,configs/hls4ml_experiment_global/res128_layers5_W6A6_P0_RFbase.yaml,2026-05-02 01:40:00,2026-05-02 03:30:41
res128_layers5_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W8A8_P0_RFbase_3e31896f81fd,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img128/notebook_qat/res128_layers5_W8A8_P0_RFbase_3e31896f81fd/hls_sweeps/RFbase_hls_226db410b67e,configs/hls4ml_experiment_global/res128_layers5_W8A8_P0_RFbase.yaml,2026-05-02 01:43:32,2026-05-02 03:37:30
res128_layers6_W8A8_P0_RFbase,4,green,success,hls,hls,,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img128/notebook_qat/res128_layers6_W8A8_P0_RFbase_94343a3be5ee,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img128/notebook_qat/res128_layers6_W8A8_P0_RFbase_94343a3be5ee/hls_sweeps/RFbase_hls_c31ca385dbd4,configs/hls4ml_experiment_global/res128_layers6_W8A8_P0_RFbase.yaml,2026-05-14 17:33:13,2026-05-14 17:58:00
res128_layers6_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img128/notebook_qat/res128_layers6_W8A8_P0_RFbase_94343a3be5ee,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_selected_feasible_candidates/cnn_small_hls_opt_img128/notebook_qat/res128_layers6_W8A8_P0_RFbase_94343a3be5ee/hls_sweeps/RFbase_hls_86552ac23fd4,configs/hls4ml_experiment_global/res128_layers6_W8A8_P0_RFbase.yaml,2026-05-11 14:32:36,2026-05-11 16:48:31
res2048_layers6_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W2A2_P0_RFbase_b19c8b468a4d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W2A2_P0_RFbase_b19c8b468a4d/hls_sweeps/RFbase_hls_9fd8a43e8073,configs/hls4ml_experiment_global/res2048_layers6_W2A2_P0_RFbase.yaml,2026-05-04 13:19:27,2026-05-05 15:19:22
res2048_layers6_W3A3_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=1; log=/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/logs/2048x6_recovery_after_current/20260514_175937/phase4/res2048_layers6_W3A3_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W3A3_P0_RFbase_8e7af0d4f3d8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W3A3_P0_RFbase_8e7af0d4f3d8/hls_sweeps/RFbase_hls_24b2af35d223,configs/hls4ml_experiment_global/res2048_layers6_W3A3_P0_RFbase.yaml,2026-05-14 22:50:07,2026-05-15 15:24:01
res2048_layers6_W4A4_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=1; log=/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/logs/2048x6_recovery_after_current/20260514_175937/phase4/res2048_layers6_W4A4_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W4A4_P0_RFbase_a173b1e912c9,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W4A4_P0_RFbase_a173b1e912c9/hls_sweeps/RFbase_hls_e571cbcbc4f0,configs/hls4ml_experiment_global/res2048_layers6_W4A4_P0_RFbase.yaml,2026-05-14 22:50:07,2026-05-15 15:24:01
res2048_layers6_W6A6_P0_RFbase,4,green,failed,"train,hls",,train,exit_code=1; log=/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/logs/2048x6_recovery_after_current/20260514_175937/phase4/res2048_layers6_W6A6_P0_RFbase.log,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W6A6_P0_RFbase_a875bdecca0d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_2048x6/cnn_small_hls_opt_img2048/notebook_qat/res2048_layers6_W6A6_P0_RFbase_a875bdecca0d/hls_sweeps/RFbase_hls_1f70b6a78cfc,configs/hls4ml_experiment_global/res2048_layers6_W6A6_P0_RFbase.yaml,2026-05-14 22:50:07,2026-05-15 15:24:01
res256_layers3_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W2A2_P0_RFbase_56a569309b47,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W2A2_P0_RFbase_56a569309b47/hls_sweeps/RFbase_hls_823e5cd3b013,configs/hls4ml_experiment_global/res256_layers3_W2A2_P0_RFbase.yaml,2026-05-02 02:21:41,2026-05-02 04:42:40
res256_layers3_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W3A3_P0_RFbase_e864936c6a3f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W3A3_P0_RFbase_e864936c6a3f/hls_sweeps/RFbase_hls_2e15f3f51594,configs/hls4ml_experiment_global/res256_layers3_W3A3_P0_RFbase.yaml,2026-05-02 02:36:47,2026-05-02 04:57:44
res256_layers3_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W4A4_P0_RFbase_3290b0671048,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W4A4_P0_RFbase_3290b0671048/hls_sweeps/RFbase_hls_1e72509d4280,configs/hls4ml_experiment_global/res256_layers3_W4A4_P0_RFbase.yaml,2026-05-02 02:38:18,2026-05-02 05:00:00
res256_layers3_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W6A6_P0_RFbase_4ce29a6c22be,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W6A6_P0_RFbase_4ce29a6c22be/hls_sweeps/RFbase_hls_09e983d2f3f4,configs/hls4ml_experiment_global/res256_layers3_W6A6_P0_RFbase.yaml,2026-05-02 03:00:30,2026-05-02 05:27:07
res256_layers3_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W8A8_P0_RFbase_351abf613d97,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers3_W8A8_P0_RFbase_351abf613d97/hls_sweeps/RFbase_hls_41b0e2145203,configs/hls4ml_experiment_global/res256_layers3_W8A8_P0_RFbase.yaml,2026-05-02 03:06:03,2026-05-02 05:31:24
res256_layers4_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W2A2_P0_RFbase_08533c10f776,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W2A2_P0_RFbase_08533c10f776/hls_sweeps/RFbase_hls_b4221f24331f,configs/hls4ml_experiment_global/res256_layers4_W2A2_P0_RFbase.yaml,2026-05-02 03:20:08,2026-05-02 05:13:04
res256_layers4_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W3A3_P0_RFbase_6f72a15e9cd8,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W3A3_P0_RFbase_6f72a15e9cd8/hls_sweeps/RFbase_hls_a5807fe6d9a6,configs/hls4ml_experiment_global/res256_layers4_W3A3_P0_RFbase.yaml,2026-05-02 03:30:42,2026-05-02 05:22:21
res256_layers4_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W4A4_P0_RFbase_42b02308b888,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W4A4_P0_RFbase_42b02308b888/hls_sweeps/RFbase_hls_f4cc12052b2d,configs/hls4ml_experiment_global/res256_layers4_W4A4_P0_RFbase.yaml,2026-05-02 03:37:30,2026-05-02 05:27:22
res256_layers4_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W6A6_P0_RFbase_064a6d725ef7,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W6A6_P0_RFbase_064a6d725ef7/hls_sweeps/RFbase_hls_c1e66581e2db,configs/hls4ml_experiment_global/res256_layers4_W6A6_P0_RFbase.yaml,2026-05-02 04:42:40,2026-05-02 06:39:25
res256_layers4_W8A8_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W8A8_P0_RFbase_d2f4568a9536,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers4_W8A8_P0_RFbase_d2f4568a9536/hls_sweeps/RFbase_hls_d4ff0465f635,configs/hls4ml_experiment_global/res256_layers4_W8A8_P0_RFbase.yaml,2026-05-02 04:57:44,2026-05-02 06:58:19
res256_layers5_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W2A2_P0_RFbase_3e100a169968,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W2A2_P0_RFbase_3e100a169968/hls_sweeps/RFbase_hls_2ff683886d89,configs/hls4ml_experiment_global/res256_layers5_W2A2_P0_RFbase.yaml,2026-05-02 05:00:00,2026-05-02 07:05:37
res256_layers5_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W3A3_P0_RFbase_9d215c92095f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W3A3_P0_RFbase_9d215c92095f/hls_sweeps/RFbase_hls_1f1804435724,configs/hls4ml_experiment_global/res256_layers5_W3A3_P0_RFbase.yaml,2026-05-02 05:13:04,2026-05-02 07:22:44
res256_layers5_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W4A4_P0_RFbase_21dbeace3414,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W4A4_P0_RFbase_21dbeace3414/hls_sweeps/RFbase_hls_4e88d3d494e6,configs/hls4ml_experiment_global/res256_layers5_W4A4_P0_RFbase.yaml,2026-05-02 05:22:21,2026-05-02 07:35:03
res256_layers5_W6A6_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W6A6_P0_RFbase_6afe29615100,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts/cnn_small_hls_opt_img256/notebook_qat/res256_layers5_W6A6_P0_RFbase_6afe29615100/hls_sweeps/RFbase_hls_9a6caea2592e,configs/hls4ml_experiment_global/res256_layers5_W6A6_P0_RFbase.yaml,2026-05-02 05:27:07,2026-05-02 07:43:35
res256_layers6_W2A2_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W2A2_P0_RFbase_cbccb9a508c0,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W2A2_P0_RFbase_cbccb9a508c0/hls_sweeps/RFbase_hls_3c7c5085f89a,configs/hls4ml_experiment_global/res256_layers6_W2A2_P0_RFbase.yaml,2026-05-04 14:10:58,2026-05-04 23:24:13
res256_layers6_W3A3_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W3A3_P0_RFbase_33e2fc49bd2d,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W3A3_P0_RFbase_33e2fc49bd2d/hls_sweeps/RFbase_hls_72dbfb75aa9a,configs/hls4ml_experiment_global/res256_layers6_W3A3_P0_RFbase.yaml,2026-05-04 14:10:59,2026-05-04 23:58:17
res256_layers6_W4A4_P0_RFbase,4,green,success,"train,hls","train,hls",,,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W4A4_P0_RFbase_5608898ce31f,/pub/scratch/sdeheredia/Coyote/examples/ml_baseline/hls4ml/artifacts_layer6_ext/cnn_small_hls_opt_img256/notebook_qat/res256_layers6_W4A4_P0_RFbase_5608898ce31f/hls_sweeps/RFbase_hls_c5900f0a6282,configs/hls4ml_experiment_global/res256_layers6_W4A4_P0_RFbase.yaml,2026-05-04 14:10:59,2026-05-05 00:15:18
